
13,Navy,7:31.22,"Newell, Bartlett, Casey, Rizzo",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
14,Yale,"7:33.75
#","Atkeson, Cirrito, Montini, Prince",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
15,Manhattan,7:33.98,"Joe, Jordaens, Williams, Simard",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
16,Harvard,"7:34.61
#","Diebold, Ward, Levy, Henz",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
16,Rider,7:34.61,"Coleman, Thurairajah, Armstrong, Castaneda",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
18,La Salle,"7:34.95
#","Servis, Hazlett, Birnie, Rivard",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
19,Lehigh,7:36.69,"Cranley, Lynch, Duffie, Melko",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
19,George Mason,"7:36.69
#","Queen, McClain, Lombardo, Harris",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
21,New Hampshire,7:36.74,"Curran, McElroy, Adamy, Plaza",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
22,Northeastern,7:37.31,"Brogan, Dailor, Narita, Cherry",CAA Indoor Track & Field Championships,"Feb 22, 2023"
23,Monmouth,7:37.99,"Hitchcock, Caraccio, Riley, Martinez",CAA Indoor Track & Field Championships,"Feb 22, 2023"
24,Stony Brook,7:38.51,"Malanaphy, Smyth, Burfeind, Becker",CAA Indoor Track & Field Championships,"Feb 22, 2023"
25,American,7:39.23,"Reeves, Puc, Zullo, Kluth",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
26,Canisius,7:40.16,"McDonald, Board, Tent, Jones",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
27,Fordham,"7:41.01
#","Borchers, Sanchez, Lombardi, Nelson",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
28,Iona,7:41.05,"Soldevere, Fagan, Dee, Coles",MAAC Indoor Track and Field Championships,"Feb 18, 2023"
29,Connecticut,7:41.69,"Geisler, Sutton, Stone, Barry",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
30,Bryant,7:42.10,"Hickey, Ruffo, Silva, Hickey",2023 America East Indoor Championships,"Feb 18, 2023"
31,Rhode Island,"7:43.20
#","Imboque, Capalbo, Rubush, Ochs",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
31,UMBC,7:43.20,"Dregely, Fofana, Taylor, Taylor",2023 America East Indoor Championships,"Feb 18, 2023"
33,Hampton,7:43.24,"Hill, Fullerton, Satterwhite, Otusaio",CAA Indoor Track & Field Championships,"Feb 22, 2023"
34,Merrimack,7:43.97,"Alleva, Craveiro, Coakley, Gamelin",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
35,Siena,7:45.43,"Greene, Cooke, Anderson, Laframboise",MAAC Indoor Track and Field Championships,"Feb 18, 2023"
36,American Int'l,7:47.15,"Deane, Vandi, Choge, Medina",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
37,William & Mary,7:47.28,"Jones, Larson, Pritchard, Kumer",CAA Indoor Track & Field Championships,"Feb 22, 2023"
38,Holy Cross,7:47.55,"Joseph, Vandermark, Van De Mark, Welch",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
39,So. Conn. St.,7:48.34,"Boland, Opstrup, Kenney, Gagne",Northeast-10 Indoor Track & Field Championships,"Feb 16, 2023"
40,Central Connecticut,7:48.83,"Abbey, Budge, McCauley, Ireland",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
41,Marist,7:49.08,"Dearie, Kalikasingh, Perry, Paxis",MAAC Indoor Track and Field Championships,"Feb 18, 2023"
42,Brown,"7:49.47
#","Edelstein, Wood, Sharma, Siff-Scherr",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
43,UMass Lowell,7:49.54,"Coleman, Boukhtam, Stock, Kennedy-Wonnebe",2023 America East Indoor Championships,"Feb 18, 2023"
44,Bucknell,"7:49.95
#","Jelinek, Lagunoff, Simpson, Belczyk",Gulden Invitational,"Jan 21, 2023"
45,VCU,"7:51.07
#","Phillips, Luczak, Abdallah, Peterson",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
46,UMass Amherst,"7:51.12
#","Kenney, Grady, Calitri, Valianti",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
47,Vermont,7:55.46,"Morrissey, Cote, O'Driscoll, Cilwik",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
48,Lafayette,7:56.45,"Sanford II, Casey, Romine, Worrell",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
49,Adelphi,7:59.27,"Bien-Aime, Llanos, Leonard, Nanan",Northeast-10 Indoor Track & Field Championships,"Feb 16, 2023"
50,Mount St. Mary's,"8:01.72
#","Zaleski, Filliben, Ruona, Wang",Gulden Invitational,"Jan 21, 2023"

1,Georgetown,8:38.73,"McDonald, Nuttall, Jensen, Riggins",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
2,Dartmouth,"8:40.03
#","Jackson, Hirschfeld, Pietrasiewicz, Fenerty",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
3,Princeton,"8:41.20
#","O'Toole, Monesmith, Scatchard, Hock",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
4,Providence,8:44.55,"Atkinson, May, Hunt, O'Neill",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
5,Penn,"8:45.16
#","Orr, Babski, Hassman, Patterson",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
6,Cornell,"8:45.18
#","Harman, Stone, Haquet, Parks",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
7,Villanova,8:45.22,"Stasichin, Trusty, Dorer, Martinez",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
8,Yale,"8:47.88
#","Bergman, Fonville, Pretre, Friborg",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
9,Columbia,"8:54.28
#","Quintero, Clare, Toft, Schmitt",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
10,Richmond,"8:54.44
#","Keurentjes, Miller, O'Connell, McAndrew",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
11,Rhode Island,8:55.86,"O'Connor, Birdsall, Hurley, Saul",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
12,Brown,"8:57.95
#","Ahuja, Takla, Schriefer, Kriss",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
13,New Hampshire,8:59.08,"Archer, York, Langstaff, Ronan",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
14,Harvard,"8:59.16
#","Matarese, Jensen, Otervik, O'Donoghue-McDo",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
15,Navy,8:59.97,"Wercinski, Brophy, Kezal, Abraham",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
16,Northeastern,9:00.62,"Petersen, McMahon, Duggan, Abdow",CAA Indoor Track & Field Championships,"Feb 22, 2023"
17,Elon,9:03.52,"Lorenz, Alps, Lair, Hodgson",CAA Indoor Track & Field Championships,"Feb 22, 2023"
18,Lehigh,9:04.49,"Afanasewicz, Heskin, Davey, Klebe",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
19,Fordham,9:04.72,"Connolly, Underwood, Mascetta, Bogulski",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
20,La Salle,"9:04.81
#","Rivard, Webb, Dawson, Mancini",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
21,Bucknell,9:06.80,"Engleby, Tabar, Haberfield, Lindner",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
22,Rider,9:06.95,"Yameogo, de la Torre Coc, Spencer, Jackson",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
23,Siena,9:06.96,"McClintock, Flaherty, Painter, Gardner",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
24,St. Joseph's (Pa.),9:09.43,"Martin, Crossan, Doherty, Hiltpold",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
25,UMass Lowell,9:11.21,"Braccio, Pereira, Sessa, Giesing",2023 America East Indoor Championships,"Feb 18, 2023"
26,Connecticut,9:12.24,"Perrotta, Chacko, Adams, Elliott",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
27,Loyola (Md.),9:13.20,"Leonard, Spinnler, Potticary, Malley",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
28,VCU,"9:13.90
#","Tunnell, Miller, Carroll, Clarke",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
29,UMass Amherst,"9:14.26
#","Beckman, Young, Nadig, Bettencourt",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
30,Boston University,9:15.13,"Bachmann, Shepard, Dodds, Convery",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
31,St. John's,9:16.32,"Cushing, Robinson, Yasar, Holden",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
32,Duquesne,"9:17.26
#","Ehrenberger, Hamilton, Wilson, Whalen",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
33,Delaware,9:17.93,"Smalley, Dailey, Volkman, Sgambelluri",CAA Indoor Track & Field Championships,"Feb 22, 2023"
34,Army West Point,9:18.37,"Jachim, Halfhill, Sisneros, Bonzelet",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
35,Quinnipiac,9:18.48,"Gunsalus, Bossdorf, Phillips, Young",MAAC Indoor Track and Field Championships,"Feb 18, 2023"
36,James Madison,9:19.69,"Dunlop, Sargeant, Morelli, Hesler",Winter Classic,"Jan 27, 2023"
37,William & Mary,9:19.83,"Joiner, Coyle, Wallis, Sutterfield",CAA Indoor Track & Field Championships,"Feb 22, 2023"
38,Lafayette,9:22.83,"Malone, Avery, Dineen, Chevan",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
39,Johns Hopkins,"9:22.90
#","Saussy, Sheth, Arcese, Senthilkumar",2023 Centennial Conference Indoor Championships,"Feb 25, 2023"
40,George Washington,9:23.06,"Seifert, Parle, Mazumder, McDonnell",Winter Relays,"Feb 3, 2023"
41,American,9:24.02,"Crawford, Kirk, Cordasco, Riley",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
42,Bryant,9:25.39,"Kairys, Crowley, Grzybinski, Ondy",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
43,Monmouth,9:25.66,"Kearns, Todd, Osley, Navarro",CAA Indoor Track & Field Championships,"Feb 22, 2023"
44,Stony Brook,9:28.30,"Garcia, Hauff, Dodenhoff, Ruggiero",CAA Indoor Track & Field Championships,"Feb 22, 2023"
45,Holy Cross,9:28.50,"Lusby, Robinson, Granrath, Doherty",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
46,Albany,9:28.56,"Steiner, Cruz - Delgado, Smith, Chambers",2023 America East Indoor Championships,"Feb 18, 2023"
47,Adelphi,9:38.22,"Mayan, Minikel, Marsh, Marsh",Northeast-10 Indoor Track & Field Championships,"Feb 16, 2023"
48,Marist,9:39.56,"Stuckey, Fisher, McCann, Stanet",MAAC Indoor Track and Field Championships,"Feb 18, 2023"
49,Hampton,9:39.75,"Wilson, Brown, Watts, Williams",CAA Indoor Track & Field Championships,"Feb 22, 2023"
50,UMBC,9:39.91,"Strelecki, Pukys, Willman, Beraich",2023 America East Indoor Championships,"Feb 18, 2023"

1,Villanova,9:20.44,"Murphy, Milgie, Dolan, O'Donovan",2023 Alex Wilson Invitational (ND IND TF),"Feb 18, 2023"
2,Princeton,9:23.27,"Reese, Doyle, Rodman, Miller",2023 Alex Wilson Invitational (ND IND TF),"Feb 18, 2023"
3,Georgetown,9:29.73,"Gilmore, Givan, Payamps, Rizzo",2023 Alex Wilson Invitational (ND IND TF),"Feb 18, 2023"
4,Penn State,9:35.51,"Ishii, Onwuka, Desmeules, Hontz",Penn State National Open,"Jan 27, 2023"
5,Monmouth,9:37.38,"Caraccio, Jones, Moore, DiLaurenzio",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
6,Dartmouth,9:37.72,"Velikonja, Murray, Matusz, Gibson",Boston University Scarlet and White Invite,"Feb 4, 2023"
7,Providence,9:38.04,"Thygesen, Rainey, Back, Principe",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
8,Iona,9:39.53,"Coles, Tabois, Soldevere, Gouyette",Boston University Scarlet and White Invite,"Feb 4, 2023"
9,Boston College,9:43.11,"Brown, Frabotta, Wacker, Jackson",ACC Indoor Track & Field Championships,"Feb 23, 2023"
10,Syracuse,9:43.49,"Robertson, Mallard, Segarra, Winter",ACC Indoor Track & Field Championships,"Feb 23, 2023"
11,Penn,9:44.72,"Robertson, Mallard, Rojas Betanzos, Winter",Boston University Scarlet and White Invite,"Feb 4, 2023"
12,Boston University,9:45.01,,Boston University Scarlet and White Invite,"Feb 4, 2023"
13,Cornell,"9:45.14
#","Mocarski, Daly, Xerri, Prakash",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
14,Johns Hopkins,"9:46.16
#","Chen, Elmogi, Beyer, Kleiman",Tufts National Qualifying Meet,"Mar 4, 2023"
15,Yale,"9:48.80
#","Katz, Williams, Abergel, Brewer",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
16,Bryant,9:49.94,"Hickey, Sivo, Hickey, Slaney",2023 America East Indoor Championships,"Feb 18, 2023"
17,Harvard,"9:49.98
#","Iverson, Gamarra, McDermott, Blanks",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
18,Rhode Island,"9:50.45
#","Rubush, Ndeh, Kindopp, Zulkofske",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
19,New Hampshire,9:50.49,"Shea, Sutton, Hilts, O'Hern",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
20,UMass Lowell,9:51.42,"Cosgrove, O'Neill, Stedfast, Curran",2023 America East Indoor Championships,"Feb 18, 2023"
21,St. Joseph's (Pa.),"9:51.68
#","Coffey, Carrubba, Tranquille, Daly",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
22,Rider,9:52.44,"Taylor, Boyer, Stianche, Snyder",2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
23,Navy,9:53.18,"Rizzo, Bartlett, Sloat, Newell",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
24,Bucknell,9:53.21,"Cadmus, Sample, Simpson, Whittaker",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
25,Columbia,9:53.94,"O'Toole, Rios-Colon, Gatune, Bennett",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
26,La Salle,"9:55.95
#","Butts, Quainoo, Hazlett, Birnie",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
27,Connecticut,9:56.11,"Geisler, Mahony, Barry, Cawley",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
28,William & Mary,9:56.48,"Corliss, Rice, Pritchard, Ellwood",Penn State National Open,"Jan 27, 2023"
29,Northeastern,9:56.51,"Narita, Sylvain, Dailor, Godish",CAA Indoor Track & Field Championships,"Feb 22, 2023"
30,TCNJ,"9:57.36
#","Rodriguez, Lodge, Rychkov, Christensen",Tufts National Qualifying Meet,"Mar 4, 2023"
31,Holy Cross,9:57.54,"Welch, Flaherty, Alfonso, Vandermark",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
32,American Int'l,9:57.71,"Deane, Choge, Vandi, Medina",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
33,Binghamton,9:58.19,"Scanlon, Joseph, Semo, Cavaliere",2023 America East Indoor Championships,"Feb 18, 2023"
34,George Mason,"9:58.50
#","Stearns, Adu, Queen, Seal",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
35,LIU,10:00.04,"Ayyoub, Gonzalez, Wells, Cofield",2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
36,Siena,10:00.21,"McNamee, Famiglietti, Laframboise, Olden",MAAC Indoor Track and Field Championships,"Feb 18, 2023"
37,Army West Point,10:00.44,"Rasmussen, Matthews, Smith, Burr",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
38,UMass Amherst,10:00.61,"Grant, Laurent, Shonekan, Kenney",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
39,Vermont,10:00.64,"Cote, Siaton, Morrissey, O'Driscoll",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
40,American,10:04.06,"Zullo, Puc, Morgan, Counsell",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
41,Albany,10:04.38,"Beltran, Bowie, Athanailos, Garcia",2023 America East Indoor Championships,"Feb 18, 2023"
42,Marist,10:06.77,"Perry, Eberwein, Dearie, Paxis",2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
43,Lafayette,10:07.69,"Sanford II, Conca, Casey, Worrell",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
44,So. Conn. St.,10:10.13,"Boland, Exantus, Kenney, Barkasy",Northeast-10 Indoor Track & Field Championships,"Feb 16, 2023"
45,Mansfield,"10:10.26
#","Tanner, Quaker, Neal, Wootten",PSAC Indoor Track & Field Championships,"Feb 25, 2023"
46,Maine,10:12.12,"Troxell, Mild, Thornton-Sherma, Mills",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
47,Lehigh,10:12.75,"Ayhan, Duffie, Leitner, Martinez",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
48,Liberty,10:12.83,"Mussmon, Anderson, Schulties, Harkabus",ASUN Indoor Track & Field Championships,"Feb 24, 2023"
49,VMI,10:12.85,"Whittaker, Edwards, Hagerich, Fiorillo",Southern Conference Indoor Track and Field Championships,"Feb 25, 2023"
50,UMBC,10:15.40,"Taylor, Adegboyo, Meginniss, Fofana",2023 America East Indoor Championships,"Feb 18, 2023"

1,Georgetown,"10:52.39
@","Jensen, Drayton, McDonald, Riggins",NCAA Division I Indoor Track & Field Championships,"Mar 10, 2023"
2,Villanova,11:01.21,"Olivere, Trusty, Martinez, McGill",Boston University Scarlet and White Invite,"Feb 4, 2023"
3,Penn State,11:03.23,"Kitching, Goldstein, Gearing, Kane",Penn State Tune-Up,"Feb 17, 2023"
4,Dartmouth,11:14.22,"Hirschfeld, Jackson, Pietrasiewicz, Fenerty",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
5,Boston University,11:19.21,"Sjoberg, Montoya, Convery, Liljegren",Boston University Scarlet and White Invite,"Feb 4, 2023"
6,Princeton,"11:19.27
#","Liebich, Vieth, Cramer, Weir",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
7,Yale,11:20.15,"Friborg, Harding, Bergman, Pretre",Boston University Scarlet and White Invite,"Feb 4, 2023"
8,Harvard,"11:21.34
#","Goldstein, Okereke, Mihas, Salmon",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
9,Providence,11:23.97,"Atkinson, Gowing, O'Neill, Hunt",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
10,Boston College,11:24.24,"Lewin, Cleary, Sullivan, Flynn",ACC Indoor Track & Field Championships,"Feb 23, 2023"
11,Columbia,"11:25.18
#","Willen, Darnell, Henkel, Vanasse",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
12,Richmond,"11:27.09
#","Keurentjes, Beringer, Donohoe, Stockman",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
13,La Salle,"11:28.38
#","Lufrano, Primas, Mancini, Mancini",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
14,Rider,11:28.96,"O'Neill, Palmer, Wallace, Schein-Becker",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
15,Penn,"11:31.37
#","Bader, Gelli, White, Morganti",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
16,Monmouth,11:34.49,"Leak, Tinsley, Kearns, Navarro",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
17,Connecticut,11:34.89,"Zydanowicz, Davis, Perrotta, Chacko",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
18,Northeastern,11:37.29,"Petersen, Shotts, Abdow, McMahon",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
19,Navy,11:38.06,"Julius, McGuire, Ettrich, Abraham",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
20,George Washington,"11:38.69
#","Mitchell, Mancini, Seifert, Parle",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
21,Siena,11:39.36,"McDade Clay, Gardner, Flaherty, Lomascolo",MAAC Indoor Track and Field Championships,"Feb 18, 2023"
22,Brown,11:41.61,"Stronski, Willig, Kriss, Ahuja",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
23,Liberty,11:42.50,"Farrell, Hilton, Armstrong, Hostetler",ASUN Indoor Track & Field Championships,"Feb 24, 2023"
24,William & Mary,11:42.72,"Coyle, DeBoer, Istnick, Joiner",CAA Indoor Track & Field Championships,"Feb 22, 2023"
25,Albany,11:43.55,"Cruz - Delgado, Grady, Smith, Chambers",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
26,Bucknell,11:45.51,"Rippey, Cooke, Posh, Clarke",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
27,Rutgers,11:45.71,"Condron, Crawford, Reich, Rabolli",Big Ten Indoor Championships,"Feb 24, 2023"
28,Maryland,11:47.32,"Turk, Mosley, Morgan, Eliker",Big Ten Indoor Championships,"Feb 24, 2023"
29,Stony Brook,11:48.14,"Weigele, Guevara, Hauff, Garcia",CAA Indoor Track & Field Championships,"Feb 22, 2023"
30,Cornell,11:48.25,"Dalseth, Stone, Parks, Roffman",Dr. Sander Invitational Columbia Challenge,"Jan 27, 2023"
31,Holy Cross,11:48.43,"Lusby, Ashley, Doherty, Feuerbach",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
32,Lehigh,11:50.36,"Perez-Segnini, Mauger, Davey, Miller",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
33,George Mason,"11:50.63
#","Saine, Hyde, Anderson, Francis",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
34,Johns Hopkins,"11:50.68
#","Diaz, Zaeske, Senthilkumar, Setton",Tufts National Qualifying Meet,"Mar 4, 2023"
35,UMass Lowell,11:51.43,"Giesing, Pecci, Thomas, Sessa",2023 America East Indoor Championships,"Feb 18, 2023"
36,Army West Point,11:51.54,"Alderman, Smith, Rapp, Halfhill",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
37,Temple,11:53.39,"Bredin, Knight, Frowijn, Nicholson",The American Indoor Track & Field Championships,"Feb 24, 2023"
38,Bryant,11:53.49,"Hamilton, Yost, Garrity, Trott",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
39,Adelphi,11:54.74,"Minikel, Griffin, Marsh, Marsh",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
40,St. John's,11:55.00,"Cushing, Dujardin, Holden, Yasar",BIG EAST Indoor Track & Field Championships,"Feb 24, 2023"
41,UMass Amherst,"11:55.49
#","James, Pierre, Bettencourt, Fairhurst",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
42,James Madison,11:57.05,"Morelli, Keys, Dunlop, Terenziani",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
43,Binghamton,11:57.44,"Mui, Prentice, Rose, Chigatayeva",2023 America East Indoor Championships,"Feb 18, 2023"
44,Quinnipiac,11:58.46,"Young, Zaffina, Bryne, St. Germain",NEICAAA Indoor Track & Field Championships,"Feb 2, 2023"
45,Howard,12:02.35,"McDonald, White, Wilson, Egbula",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
46,Vermont,12:03.51,"Crum, Rausa, Doyle, Cornish",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
47,Rhode Island,"12:04.43
#","Turgeon, Watts, Vidal, Hurley",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
48,Elon,12:06.86,"Petitjean, Drometer, Barrows, Young",CAA Indoor Track & Field Championships,"Feb 22, 2023"
49,New Hampshire,12:10.86,"Langstaff, Chirichella, Archer, York",2023 America East Indoor Championships,"Feb 18, 2023"
50,Duquesne,"12:14.18
#","Hamilton, Seitzinger, Whalen, Schwalm",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"

1,"Sauder, Kennedy",SO-2,Liberty,2.22m,"7' 3.25""

Don Kirby Elite Invitational

Feb 10, 2023",Don Kirby Elite Invitational,"Feb 10, 2023"
2,"Butler, Glenn",SR-4,Lincoln (Pa.),2.14m,"7' 0.25""

HBCU Showcase Sponsored by KPMG

Jan 14, 2023",HBCU Showcase Sponsored by KPMG,"Jan 14, 2023"
3,"McNeil, John",JR-3,Brown,2.12m,"6' 11.5""

Brown Invitational

Feb 18, 2023",Brown Invitational,"Feb 18, 2023"
4,"Schneider, Benjemen",SO-2,Navy,2.10m,"6' 10.75""

Army vs. Navy Star Meet

Feb 4, 2023",Army vs. Navy Star Meet,"Feb 4, 2023"
4,"Robinson, Sincere",SO-2,Rutgers,2.10m,"6' 10.75""

2023 Boston University Battle in Beantown

Jan 21, 2023",2023 Boston University Battle in Beantown,"Jan 21, 2023"
6,"McGrath, Kevin",SR-4,New Hampshire,2.09m,"6' 10.25""

2023 Indoor IC4A/ECAC

Mar 3, 2023",2023 Indoor IC4A/ECAC,"Mar 3, 2023"
6,"Ellis, Chet",JR-3,Harvard,2.09m,"6' 10.25""

2023 Boston University David Hemery Valentine Invite 

Feb 10, 2023",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
6,"LaNoue, Dylan",SR-4,Mount St. Mary's,2.09m,"6' 10.25""

Navy Invitational

Dec 3, 2022",Navy Invitational,"Dec 3, 2022"
6,"Osifo, Isaac",SO-2,Penn State,2.09m,"6' 10.25""

Nittany Lion Challenge

Jan 14, 2023",Nittany Lion Challenge,"Jan 14, 2023"
6,"Nassaney, Owen",SO-2,Sacred Heart,2.09m,"6' 10.25""

2022 Yale Season Opener

Dec 10, 2022",2022 Yale Season Opener,"Dec 10, 2022"
11,"Raman, Sidarth",SR-4,Brown,2.08m,"6' 9.75""

URI Invitational

Jan 21, 2023",URI Invitational,"Jan 21, 2023"
11,"Kam, Kampton",FR-1,Penn,2.08m,"6' 9.75""

Wesley A. Brown Invitational

Jan 20, 2023",Wesley A. Brown Invitational,"Jan 20, 2023"
11,"Cisse, Kasim",SR-4,Boston University,2.08m,"6' 9.75""

Patriot League Indoor Track & Field Championships

Feb 25, 2023",Patriot League Indoor Track & Field Championships,"Feb 25, 2023"
11,"Tona, Ryan",SO-2,Rhode Island,2.08m,"6' 9.75""

URI Coaches Invitational

Feb 11, 2023",URI Coaches Invitational,"Feb 11, 2023"
11,"Fehm, Patrick",JR-3,St. Joseph's (Pa.),2.08m,"6' 9.75""

Atlantic 10 Indoor Track & Field Championships

Feb 25, 2023",Atlantic 10 Indoor Track & Field Championships,"Feb 25, 2023"
16,"Gramentine, Nathan",SR-4,Columbia,2.07m,"6' 9.5""

Ivy League Heptagonal Indoor Track & Field Championships

Feb 25, 2023",Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25, 2023"
16,"Reichenbach, Jack",SR-4,Rhode Island,2.07m,"6' 9.5""

Brown Invitational

Feb 18, 2023",Brown Invitational,"Feb 18, 2023"
18,"Savage, Kasey",SO-2,Connecticut,2.06m,"6' 9""

Crimson Elite

Feb 3, 2023",Crimson Elite,"Feb 3, 2023"
