Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
21,"Wright, Cailyn",SO-2,Coe,17.63,Cornell Invitational,"Apr 14, 2023",0.1,100 Hurdles,American Rivers Outdoor Performance List,Women
22,"Shafer, Brooke",SO-2,Wartburg,17.75,Wartburg Outdoor Select,"Apr 1, 2023",1.5,100 Hurdles,American Rivers Outdoor Performance List,Women
23,"Dailey, Katie",SO-2,Luther,18.22,UW-Platteville Opener,"Apr 1, 2023",1.6,100 Hurdles,American Rivers Outdoor Performance List,Women
24,"Schwartz, Lizzie",SO-2,Dubuque,18.59,Spartan Opener,"Apr 2, 2023",2.7,100 Hurdles,American Rivers Outdoor Performance List,Women
25,"Blackburn, Britni",FR-1,Buena Vista,18.78,Sioux City Relays 2023,"Apr 14, 2023",2.0,100 Hurdles,American Rivers Outdoor Performance List,Women
1,"Hardison, Blake",SO-2,Dubuque,14.13,Good Friday Open,"Apr 7, 2023",2.0,110 Hurdles,American Rivers Outdoor Performance List,Men
2,"Love, Deyton",SO-2,Wartburg,14.47,Kansas Relays,"Apr 13, 2023",5.1,110 Hurdles,American Rivers Outdoor Performance List,Men
3,"Etherton, Eli",SO-2,Nebraska Wesleyan,14.51,2023 Central Nebraska Challenge,"Apr 1, 2023",1.2,110 Hurdles,American Rivers Outdoor Performance List,Men
4,"Kruse, Matt",FR-1,Loras,14.81,UW-Platteville Invitational,"Apr 14, 2023",1.0,110 Hurdles,American Rivers Outdoor Performance List,Men
5,"Pakkebier, Reid",SO-2,Central College,14.93,Dutch Invitational 2023,"Apr 7, 2023",3.5,110 Hurdles,American Rivers Outdoor Performance List,Men
5,"Heitz, Lucas",SO-2,Central College,14.93,Dutch Invitational 2023,"Apr 7, 2023",3.5,110 Hurdles,American Rivers Outdoor Performance List,Men
7,"Miller, Grant",FR-1,Central College,15.01,Dutch Invitational 2023,"Apr 7, 2023",3.5,110 Hurdles,American Rivers Outdoor Performance List,Men
8,"Chasek, Marshall",JR-3,Nebraska Wesleyan,15.08,Doane - Wesleyan Dual 2023,"Apr 7, 2023",3.1,110 Hurdles,American Rivers Outdoor Performance List,Men
9,"Smith, Noah",FR-1,Nebraska Wesleyan,15.12,2023 Central Nebraska Challenge,"Apr 1, 2023",2.2,110 Hurdles,American Rivers Outdoor Performance List,Men
10,"Miklos, Connor",SO-2,Central College,15.16,Dutch-Storm Dual Meet,"Apr 14, 2023",3.2,110 Hurdles,American Rivers Outdoor Performance List,Men
11,"Godbout, Brenden",SO-2,Simpson (Iowa),15.21,Dutch-Storm Dual Meet,"Apr 14, 2023",3.2,110 Hurdles,American Rivers Outdoor Performance List,Men
12,"Kubitz, Zak",SO-2,Wartburg,15.44,Wartburg Outdoor Select,"Apr 1, 2023",4.5,110 Hurdles,American Rivers Outdoor Performance List,Men
13,"Latcham, Clarke",SO-2,Simpson (Iowa),15.51,Dutch-Storm Dual Meet,"Apr 14, 2023",3.2,110 Hurdles,American Rivers Outdoor Performance List,Men
14,"Johnson, Tanner",SO-2,Nebraska Wesleyan,15.69,2023 Central Nebraska Challenge,"Apr 1, 2023",2.2,110 Hurdles,American Rivers Outdoor Performance List,Men
15,"Smith, Gavin",FR-1,Central College,15.71,Dutch Invitational 2023,"Apr 7, 2023",2.2,110 Hurdles,American Rivers Outdoor Performance List,Men
16,"Patterson, Ulysses",SO-2,Simpson (Iowa),15.95,Dutch-Storm Dual Meet,"Apr 14, 2023",3.2,110 Hurdles,American Rivers Outdoor Performance List,Men
17,"Bauereis, Noah",FR-1,Wartburg,16.01,Ashton May Invitational,"Apr 7, 2023",2.8,110 Hurdles,American Rivers Outdoor Performance List,Men
18,"Gbarjolo, Urias",FR-1,Dubuque,16.06,Good Friday Open,"Apr 7, 2023",2.0,110 Hurdles,American Rivers Outdoor Performance List,Men
19,"Gray, Evan",FR-1,Wartburg,16.08,Ashton May Invitational,"Apr 7, 2023",2.8,110 Hurdles,American Rivers Outdoor Performance List,Men
20,"Eiklenborg, Brewer",FR-1,Wartburg,16.11,Wartburg Outdoor Select,"Apr 1, 2023",3.2,110 Hurdles,American Rivers Outdoor Performance List,Men
21,"Closson, Dalton",JR-3,Wartburg,16.17,Wichita State KT Woodman Classic,"Apr 7, 2023",1.1,110 Hurdles,American Rivers Outdoor Performance List,Men
22,"Scherff, Owen",FR-1,Loras,16.30,Spartan Opener,"Apr 2, 2023",3.2,110 Hurdles,American Rivers Outdoor Performance List,Men
23,"Huffman, Zackary",JR-3,Buena Vista,16.34,Mustang Open,"Apr 1, 2023",1.5,110 Hurdles,American Rivers Outdoor Performance List,Men
24,"Preston, Braydin",SO-2,Dubuque,16.41,UW-Platteville Invitational,"Apr 14, 2023",-0.6,110 Hurdles,American Rivers Outdoor Performance List,Men
25,"Lucas, Ian",FR-1,Loras,16.46,UW-Platteville Invitational,"Apr 14, 2023",-0.6,110 Hurdles,American Rivers Outdoor Performance List,Men
1,"Kruse, Matt",FR-1,Loras,52.89,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
2,"Love, Deyton",SO-2,Wartburg,53.87,Wichita State KT Woodman Classic,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
3,"Frost, JoJo",JR-3,Dubuque,54.66,Good Friday Open,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
4,"Peters, Cole",SR-4,Luther,55.79,Norse Invite,"Apr 15, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
5,"Kubitz, Zak",SO-2,Wartburg,56.17,Wartburg Outdoor Select,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
6,"Hardison, Blake",SO-2,Dubuque,56.18,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
7,"Bauereis, Noah",FR-1,Wartburg,56.40,Ashton May Invitational,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
8,"Sander, Jaxon",FR-1,Dubuque,56.60,Good Friday Open,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
9,"Closson, Dalton",JR-3,Wartburg,56.96,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
10,"Lucas, Ian",FR-1,Loras,57.58,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
11,"Krapfl, Will",SO-2,Wartburg,58.11,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
12,"Marcum, Matt",FR-1,Loras,58.22,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
13,"Johnson, Tanner",SO-2,Nebraska Wesleyan,58.34,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
14,"Gbarjolo, Urias",FR-1,Dubuque,58.35,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
15,"Casey, Keegan",JR-3,Nebraska Wesleyan,59.27,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
16,"Gray, Evan",FR-1,Wartburg,59.59,Ashton May Invitational,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
17,"Perrien, Ace",FR-1,Coe,1:00.04,Cornell Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
18,"Patterson, Otis",SO-2,Dubuque,1:00.07,Good Friday Open,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
19,"Fuller, Lawsen",FR-1,Central College,1:00.84,Wartburg Outdoor Select,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
20,"Scherff, Owen",FR-1,Loras,1:01.20,Spartan Opener,"Apr 2, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
21,"Kirkham, Cole",FR-1,Coe,1:01.36,Cornell Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
22,"Fry, Tanner",SO-2,Central College,1:01.70,Dutch Invitational 2023,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
23,"Snyder, Hunter",SO-2,Dubuque,1:02.29,Good Friday Open,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
24,"Hansen, Robert",FR-1,Coe,1:03.20,Mustang Open,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
25,"Williams, David",FR-1,Wartburg,1:03.32,Wartburg Outdoor Select,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Men
1,"McSorley, Carson",JR-3,Wartburg,1:04.58,Kansas Relays,"Apr 13, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
2,"Green, Merryl",SR-4,Loras,1:06.92,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
3,"Lambson, Aricka",JR-3,Wartburg,1:07.06,Wartburg Outdoor Select,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
4,"Pfaltzgraff, Katelyn",SO-2,Dubuque,1:07.15,Good Friday Open,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
5,"Gruver, Abby",SO-2,Central College,1:08.34,Dutch Invitational 2023,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
6,"Lundquist, Emma",SO-2,Dubuque,1:08.40,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
7,"Hourigan, Keeley",SO-2,Nebraska Wesleyan,1:08.93,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
8,"Sump, Jessica",SO-2,Buena Vista,1:09.60,Sioux City Relays 2023,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
9,"Collier, Aaliyah",FR-1,Loras,1:10.05,Spartan Opener,"Apr 2, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
10,"Kettmann, Allison",FR-1,Wartburg,1:10.53,UW-Platteville Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
11,"Hinegardner, Sailor",JR-3,Wartburg,1:11.17,Wichita State KT Woodman Classic,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
12,"Lehmann, Ryin",SO-2,Wartburg,1:12.66,Ashton May Invitational,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
13,"Elco, Annika",FR-1,Luther,1:12.71,Norse Invite,"Apr 15, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
14,"Wright, Cailyn",SO-2,Coe,1:13.83,Cornell Invitational,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
15,"Shafer, Brooke",SO-2,Wartburg,1:14.31,Ashton May Invitational,"Apr 7, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
16,"Sieve, Rose",SR-4,Luther,1:15.86,UW-Platteville Opener,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
17,"Bush, Akyma",SO-2,Wartburg,1:16.01,Wartburg Outdoor Select,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
18,"Foxhoven, Hailey",SO-2,Wartburg,1:16.26,Wartburg Outdoor Select,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
19,"Beatty, Brandy",FR-1,Wartburg,1:16.68,Wartburg Outdoor Select,"Apr 1, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
20,"Schwartz, Lizzie",SO-2,Dubuque,1:18.77,Spartan Opener,"Apr 2, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
21,"Derrick, Amil-lion",FR-1,Buena Vista,1:23.08,Sioux City Relays 2023,"Apr 14, 2023",NaN,400 Hurdles,American Rivers Outdoor Performance List,Women
1,"Collet, Christopher",JR-3,Wartburg,8:57.00,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
2,"Silver, Caleb",SO-2,Central College,9:16.20,Jim Duncan Invite,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
3,"Sobaski, Lance",FR-1,Wartburg,9:17.82,Ashton May Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
4,"Lancial, Connor",SO-2,Wartburg,9:19.93,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
5,"Pehl, Clay",SO-2,Wartburg,9:28.62,Ashton May Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
6,"Weijenberg, Norbert",SR-4,Nebraska Wesleyan,9:39.92,2023 Central Nebraska Challenge,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
7,"Watson, Julian",SO-2,Loras,9:50.12,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
8,"Webster, Derek",SO-2,Central College,9:50.58,Jim Duncan Invite,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
9,"Owens, Cutler",JR-3,Central College,9:54.59,Jim Duncan Invite,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
10,"Doser, Brandon",SR-4,Loras,9:59.49,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
11,"Flaws, Jon",JR-3,Buena Vista,10:00.95,USD Early Bird,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
12,"Sadler, Kaden",SO-2,Buena Vista,10:01.94,USD Early Bird,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
13,"Schmitz, Michael",SO-2,Wartburg,10:04.34,Ashton May Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
14,"Carney, Anthony",FR-1,Dubuque,10:12.81,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
15,"Reade, Hunter",SO-2,Dubuque,10:13.82,Spartan Opener,"Apr 2, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
16,"Reid, Grant",SO-2,Nebraska Wesleyan,10:13.99,2023 Central Nebraska Challenge,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
17,"Thoma, Jared",JR-3,Coe,10:18.24,Rittgers Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
18,"DeValk, Ben",SO-2,Central College,10:19.45,Dutch Invitational 2023,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
19,"Lebakken, Kurt",FR-1,Luther,10:29.06,Norse Invite,"Apr 15, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
20,"Rygh, Carson",SO-2,Wartburg,10:33.21,Wartburg Outdoor Select,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
21,"Smith, Austin",SO-2,Central College,10:35.10,Dutch Invitational 2023,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
22,"Shubatt, Eli",SO-2,Luther,10:36.15,Norse Invite,"Apr 15, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
23,"Montover, Christian",FR-1,Luther,10:43.03,Norse Invite,"Apr 15, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
24,"Messer, Cade",SO-2,Loras,10:45.80,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
25,"Behrens, Derek",JR-3,Loras,10:48.17,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Men
1,"Fisher, Aubrie",JR-3,Wartburg,10:35.41,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
2,"McMartin, Caroline",SO-2,Central College,10:43.95,Jim Duncan Invite,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
3,"Meyer, Ellie",SO-2,Wartburg,10:47.15,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
4,"Johnson, Megan",SO-2,Central College,10:51.29,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
5,"Renner, Brianna",SR-4,Loras,11:07.96,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
6,"Pinkowski, Jane",SO-2,Wartburg,11:22.04,Ashton May Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
7,"Osterberger, Ellie",SR-4,Loras,11:37.91,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
8,"Osterberger, Kaylee",SR-4,Loras,11:41.94,UW-Platteville Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
9,"Bloomquist, Ashley",SO-2,Wartburg,12:02.68,Wartburg Outdoor Select,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
10,"Bytnar, Layken",SO-2,Central College,12:06.63,Jim Duncan Invite,"Apr 14, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
11,"Hoogensen, Kate",SO-2,Central College,12:11.79,Dutch Invitational 2023,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
12,"Prier, Madison",FR-1,Wartburg,12:26.94,Wartburg Outdoor Select,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
13,"Peterson, Lily",FR-1,Wartburg,12:37.04,Wartburg Outdoor Select,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
14,"Erhardt, Emily",SO-2,Simpson (Iowa),12:47.14,Dutch Invitational 2023,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
15,"Kittinger, Kandice",JR-3,Coe,13:03.54,Rittgers Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
16,"Schussler, Makenzie",SO-2,Dubuque,13:45.61,Spartan Opener,"Apr 2, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
17,"Parrack, Ryleigh",SO-2,Wartburg,14:51.66,Wartburg Outdoor Select,"Apr 1, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
18,"Bhusari, Chetna",SO-2,Dubuque,15:07.85,Spartan Opener,"Apr 2, 2023",NaN,3000 Steeplechase,American Rivers Outdoor Performance List,Women
1,"Williams, Nolan, Atwater, Smith",NA,Wartburg,41.02,Kansas Relays,"Apr 13, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
2,"Bell, Steed, Howell, Williams",NA,Dubuque,41.14,UW-Platteville Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
3,"Klein, Smith, Foreman, Bunten",NA,Loras,41.17,UW-Platteville Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
4,"Booker, Nauert, Dalmeida, Conner",NA,Nebraska Wesleyan,42.02,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
5,"Deas, Chisora, Peters, Zewou",NA,Luther,42.47,Norse Invite,"Apr 15, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
6,"Huffman, Micke, Hays, Bates",NA,Buena Vista,43.16,Mustang Open,"Apr 1, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
7,"Miklos, Hart, Moats, Johnson",NA,Central College,43.17,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
8,"Alexander, Perrien, Trebon, Cory",NA,Coe,45.23,Rittgers Invitational,"Apr 7, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Men
1,"Creasy, Edwards, Pfadenhauer, Noland",NA,Loras,46.70,UW-Platteville Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
2,"Johnson, Seipel, Borzileri, Alliss",NA,Dubuque,48.93,Good Friday Open,"Apr 7, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
3,"Foelske, Tyynismaa, Tollari, Sidney",NA,Wartburg,49.11,Kansas Relays,"Apr 13, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
4,"Gustason, Bohlen, Sickelka, McMartin",NA,Central College,49.34,Dutch Invitational 2023,"Apr 7, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
5,"Sump, Jondle, Olson, Johnston",NA,Buena Vista,50.03,USD Early Bird,"Apr 7, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
6,"Leimbach, Levi, Koranda, Cummins",NA,Nebraska Wesleyan,50.22,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
7,"Arnold, Clemons, Forbes, Parrott",NA,Simpson (Iowa),50.55,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
8,"Elco, Keller, Marks, Davidson",NA,Luther,51.57,Norse Invite,"Apr 15, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
9,"Dukuly, Pecharich, Wright, Perdomo",NA,Coe,52.59,Rittgers Invitational,"Apr 7, 2023",NaN,4 x 100 Relay,American Rivers Outdoor Performance List,Women
1,"Kruse, Jasa, Stackis, Kruse",NA,Loras,3:13.74,UW-Platteville Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
2,"Anderson, Dickinson, Christenson, Lenners",NA,Nebraska Wesleyan,3:14.87,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
3,"Griffin, Anderson, Hutchinson, Steed",NA,Dubuque,3:17.07,UW-Platteville Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
4,"Clapp, Love, Schmidt, Smith",NA,Wartburg,3:18.67,Wartburg Outdoor Select,"Apr 1, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
5,"Chisora, Peters, Kelly, Duffy",NA,Luther,3:23.26,Norse Invite,"Apr 15, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
6,"Erickson, Pakkebier, Zeitler, Heitz",NA,Central College,3:29.78,Wartburg Outdoor Select,"Apr 1, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
7,"Miller, Bonacci, Schill, Micke",NA,Buena Vista,3:30.51,Mustang Open,"Apr 1, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
8,"Cory, Dufoe, Kirkham, Wilkerson",NA,Coe,3:32.03,Cornell Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
9,"Godbout, Gulley, Peck, Gruhn",NA,Simpson (Iowa),3:37.02,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Men
1,"Edwards, Noland, Lambe, Pfadenhauer",NA,Loras,3:41.95,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
2,"McSorley, Campbell, Tyynismaa, Lambson",NA,Wartburg,4:00.62,Wichita State KT Woodman Classic,"Apr 7, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
3,"Brown, Gruver, Steffen, Roerdink",NA,Central College,4:02.66,Dutch Invitational 2023,"Apr 7, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
4,"Hayes, Geary, Levi, Hilger",NA,Nebraska Wesleyan,4:05.46,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
5,"DeVault, Hays, Forbes, Carder",NA,Simpson (Iowa),4:06.42,Dutch Invitational 2023,"Apr 7, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
6,"Smith, Finn, Lundquist, Borzileri",NA,Dubuque,4:07.15,UW-Platteville Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
7,"Smith, Olson, Callan, Jondle",NA,Buena Vista,4:19.32,Mustang Open,"Apr 1, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
8,"Keller, Sieve, Skogen, Moseley",NA,Luther,4:24.38,Norse Invite,"Apr 15, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
9,"Perdomo, Pecharich, Wright, Vaughn",NA,Coe,4:36.66,Rittgers Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,American Rivers Outdoor Performance List,Women
1,"Bandy, Matt",SR-4,Loras,2.00m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
1,"Beatty, Sam",SO-2,Central College,2.00m,Dutch Invitational 2023,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
1,"Mackowski, Eli",SO-2,Nebraska Wesleyan,2.00m,Doane - Wesleyan Dual 2023,"Apr 7, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
4,"Venditti, Raymond",JR-3,Loras,1.98m,SAU Easter Weekend,"Apr 5, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
5,"Hawkins, Jatavion",SO-2,Dubuque,1.95m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
6,"Kooiker, Landon",FR-1,Dubuque,1.93m,UW-Platteville Invitational,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
7,"Allard, Trent",SO-2,Wartburg,1.90m,Wartburg Outdoor Select,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
7,"Meyer, Nolan",FR-1,Central College,1.90m,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
9,"Patterson, Otis",SO-2,Dubuque,1.85m,Spartan Opener,"Apr 2, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
9,"Peters, Cole",SR-4,Luther,1.85m,UW-Platteville Opener,"Apr 1, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
9,"Knauss, JR",FR-1,Simpson (Iowa),1.85m,Dutch-Storm Dual Meet,"Apr 14, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
12,"Franz, Matt",SO-2,Loras,1.83m,SAU Easter Weekend,"Apr 5, 2023",NaN,High Jump,American Rivers Outdoor Performance List,Men
