Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
17,"Berrott, Herbert, Williams, Mathews",NA,Waynesburg,43.64,Dave Labor Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
18,"Wendt, Jackson, Joseph, Peters",NA,Alfred,43.73,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
19,"DeGray, Smith, LeBlanc, Law",NA,Keene State,43.84,Penmen Relays,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
20,"Colon, Krigman, Schiappa, Yue",NA,Brandeis,44.06,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
21,"Isaac, Brunelle, Blaski, Cipriano",NA,Misericordia,44.07,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
22,"Short, Kazokas, Jerome, Loehr",NA,Alvernia,44.22,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
23,"Fofang, McGlothin, Allen, Armstrong",NA,Bethany (W.V.),44.24,Bethany Invitational,"Mar 25, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
24,"English, Grant, Little, Harris",NA,Albright,44.61,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
25,"Easy, Struggs, Curtis, Valente",NA,Marymount (Va.),44.82,Battleground Relays,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
26,"Amilcar, Gomes, Hartley, Augustin",NA,Rutgers-Newark,44.93,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
27,"Gomez, Redos, Massare, Riddle",NA,Juniata,45.00,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
28,"Masocco, Cusmano, Rosario, Foote",NA,SUNY Cobleskill,45.03,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
29,"Dennis, Ramirez, Brown, Fall",NA,FDU-Florham,45.09,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
30,"Seo, Worley, Quinlan, Sellitti",NA,Vassar,45.24,Vassar April Invitational 2023,"Apr 7, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
31,"Hoysan, Zeigler, Shygelski, Pichany",NA,Marywood,45.69,Misericordia Twilight 2023,"Apr 4, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
32,"Bejarano, Blades, Aladegboungbe, Bamfo",NA,Farmingdale St.,45.88,The Big Hurt,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
33,"Byron, Gado, Guzman, Kalala",NA,CCNY,45.91,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
34,"Gartner, Hunt, McGorray, Shaffe",NA,St. Lawrence,46.11,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
35,"Graham, Ascencio, Thomas, Garrant",NA,Manhattanville,46.18,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
36,"Bortley, Butts, Dwamena, Obanor",NA,Rutgers-Camden,47.05,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
37,"Miller, Taylor, Henry, Esslinger",NA,Goucher,47.07,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
38,"Cooke, Lahens, Mondesir, Wilson-Hill",NA,York (N.Y.),47.38,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
39,"Askew, Groome, Suraci, Clay",NA,St. Vincent (Pa.),48.34,Bethany Invitational,"Mar 25, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
40,"Fernandes, Novo, Anacta, Garcia",NA,Hunter,48.99,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
41,"Clemons, Dozier, Healey, Morales",NA,USMMA,49.12,Coach O Invitational,"Apr 2, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
42,"Longley, Wu, Chen, Nisbett",NA,Pratt Institute,50.19,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
43,"Dennehy, Fiorio Devito, Hristidis, Rodriguez",NA,St. Joseph's (L.I.),55.00,Coach O Invitational,"Apr 2, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Men
1,"Brown, Fackrell, Doherty, Andersen",NA,Springfield,48.77,Springfield College Classic,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
2,"Massillon, Phillips, Hsu, Kadiri",NA,Johns Hopkins,48.94,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
3,"Reid, Conerly, Walsh, Akindele",NA,NYU,49.30,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
4,"Conley, Rudolph, Davis, Fatigati",NA,Westminster (Pa.),49.44,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
5,"Hiltunen, Nugent, Huynh, Campbell",NA,Brandeis,49.58,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
6,"Eu, Novak, Perez-Fry, Francis",NA,Vassar,49.84,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
7,"Colteryahn, Lagerquist, Weinert, Vezzosi",NA,Grove City,50.24,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
8,"Lambert, Guner, Brodie, Cater",NA,Rutgers-Newark,50.47,2023 TCNJ Invitational,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
9,"Oriel, Berkheimer, Peiffer, Hunyara",NA,Lebanon Valley,50.56,40th Millersville Metrics,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
10,"Gabriel, Bakare, Hinton-Ayodele, Cheney",NA,Goucher,51.07,Mid-Atlantic Track & Field JUCO Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
11,"Conklin, Noel, Grant, Hamer",NA,Marymount (Va.),51.11,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
12,"Young, Young, Boyd, Ortiz",NA,New Jersey City,51.15,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
13,"Bidgell, Morgan, Collins, Rando",NA,McDaniel,51.39,Galludet Bison Classic,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
14,"Muzzarelli, Gore, Giannella, Barr",NA,Widener,51.42,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
15,"Mohanraj, Lowe, Leung, Li",NA,Carnegie Mellon,51.66,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
16,"Germain, Gray, parks, Weber",NA,PSU-Harrisburg,51.72,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
17,"Edwards, Cole, Rivet, Snayczuk",NA,Alfred State,51.82,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
18,"Forvil, Haack, Ekanem, Hill",NA,Salisbury,52.18,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
19,"Clarke, Simione, Glomski, Gholson",NA,Utica,52.32,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
20,"McCloud, Hoxter, Philippe, Felix",NA,Alvernia,52.34,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
21,"Matthews, Eastlack, Williams, Gamson",NA,Muhlenberg,52.36,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
22,"Charles, Dover, Tighe, Gingrich",NA,Albright,52.62,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
23,"Zawislak, Clouse, Rose, Kelly",NA,Waynesburg,52.83,Tomcat Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
24,"Berrios, Brown, Dolliole, Wetzel",NA,Gallaudet,52.98,Galludet Bison Classic,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
25,"Taylor-Sparks, Castillo, McQuillen, Hancock",NA,Hood,53.09,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
26,"Hartner, Trusler, Schneider, Dowling",NA,Washington & Jefferson,53.11,Tomcat Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
27,"Girard, Ward, Swyers, Stevens",NA,SUNY Cobleskill,53.29,Cortland Red Dragon Open,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
28,"Durso, Young, Ryckman, Spila",NA,Alfred,53.51,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
29,"Cichon, Finnegan, Harris, McNeil",NA,Farmingdale St.,54.04,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
30,"Castagnier, Knight, Bertini, Middleton",NA,St. Lawrence,54.15,Saints Ice Broken Open,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
31,"Christophel, Barbacci, Alfree, Biles",NA,Juniata,54.20,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
32,"Hill, Burke, Rogers-Carter, Fasoli",NA,FDU-Florham,54.34,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
33,"Jones, Laffan, Dietrich, Kappeler",NA,PSU-Behrend,54.95,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
34,"Kavleski, Lahr, Roth, Mills",NA,Marywood,55.06,Misericordia Twilight 2023,"Apr 4, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
35,"Craig, Khan, Lu, Maendel",NA,CCNY,55.40,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
36,"Christodoulou, Miglietta, Cirinelli, Camlet",NA,Drew,55.56,2023 TCNJ Invitational,"Apr 8, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
37,"Kerrigan, Baldwin, Hansen, Quinones",NA,Mount Saint Mary,55.75,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
38,"Williams, McClay, Navarro, Orwa",NA,Hunter,55.87,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
39,"Hunter, Merced, Neptune, Sylvester",NA,York (N.Y.),57.78,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
40,"Romaine, Schmidt, Silverio, Asakuma",NA,Manhattanville,57.86,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
41,"McKellar, Soleau, Hurley, Joslin",NA,Keene State,59.87,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
42,"Adrien, Woodberry, King, Samake",NA,Medgar Evers,1:01.12,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
43,"Johnson, Boretti, Andrews, Guthrie",NA,St. Vincent (Pa.),1:02.93,Bethany Invitational,"Mar 25, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
44,"Hunwick, Chen, Vazquez, Ambroggio",NA,Pratt Institute,1:05.33,The Big Hurt,"Apr 1, 2023",NaN,4 x 100 Relay,ECAC DIII Outdoor Performance List,Women
1,"Williams, Davies, Ivanov, McGovern",NA,Carnegie Mellon,3:20.91,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
2,"Kamenski, Beard, Dailey, Patton",NA,Westminster (Pa.),3:21.77,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
3,"Maxwell, Razze, Richardson, Razze",NA,McDaniel,3:23.74,2023 Colonial Relays,"Mar 30, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
4,"Linder, Bruchak, Di Cesare, McKell",NA,Lebanon Valley,3:24.06,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
5,"Hitchcock, Stefan, Nye, Neuwirth",NA,Muhlenberg,3:24.47,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
6,"Gobel, Czerwinski, Joyce, Chastain",NA,Springfield,3:25.74,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
7,"Temple, Myers, Bowie, Heinz",NA,Salisbury,3:26.00,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
8,"Hamele, Hennedy, Law, Pearl",NA,Keene State,3:26.05,Penmen Relays,"Apr 15, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
9,"Cabanban, Diaz, Brito, Glover",NA,NYU,3:27.55,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
10,"Walter, Clark, Scroxton, Rightmyer",NA,Alfred State,3:27.90,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
11,"Krill, Omonije, Dessalines, Martin",NA,Johns Hopkins,3:28.20,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
12,"Holcomb, Douglas, Gregory, Ashton",NA,Gallaudet,3:28.30,Blue & Silver Challenge,"Mar 25, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
13,"Cestaro, Paul, Runyon, Baughman",NA,Washington & Jefferson,3:28.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
14,"Carleo, Kim, Morris-Evans, Slotky",NA,Brandeis,3:28.39,Amherst College Spring Fling,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
15,"Eagan, Thomas, Boyer, Mitchell",NA,Grove City,3:28.40,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
16,"Lockett, Syed, Unis, Dubac",NA,Ramapo,3:28.73,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
17,"Ellington, Mbure, Sappe, Asamoah",NA,Hood,3:28.89,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
18,"Worley, Jacques, Miller, Bergman",NA,Vassar,3:29.15,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
19,"Raccioppi, Hamilton, Battle, Reimert",NA,Stevenson,3:29.37,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
20,"Sims, Clemons, Healey, Giannamore",NA,USMMA,3:29.54,CGA Spring Invite,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
21,"Harold, Dougherty, Tanez, Ramirez",NA,FDU-Florham,3:29.95,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
22,"Rutledge, Tyce, Dunbar, De Grazia",NA,DeSales,3:30.88,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
23,"Cruz, Abarah, Victor, Kpodo",NA,New Jersey City,3:31.32,2023 TCNJ Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
24,"Amilcar, Augustin, Akinsolu, Gomes",NA,Rutgers-Newark,3:31.79,2023 TCNJ Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
25,"Shaffe, O'Donnell, Harvey, Boyce",NA,St. Lawrence,3:32.41,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
26,"VanSchaick, Rodriguez Jr., Wendel, Loehr",NA,Alvernia,3:32.60,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
27,"Hadasz, Kain, Simmons, Flynn",NA,Utica,3:32.65,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
28,"Folarin, McKeever, Stocken, Aladegboungbe",NA,Farmingdale St.,3:32.91,The Big Hurt,"Apr 1, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
29,"McGlothin, Marcelin, Ballestero, Young",NA,Bethany (W.V.),3:37.31,Tomcat Invitational,"Apr 15, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
30,"Konieczny, Johnson, Ricciardi, Hunter",NA,Neumann,3:38.78,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
31,"Sesay, Maley, Hammond, Newsome",NA,Albright,3:38.79,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
32,"Kerr, Thammavong, Lagos, Lagos",NA,Alfred,3:39.01,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
33,"Ascencio, Graham, Garrant, Burgos",NA,Manhattanville,3:39.89,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
34,"Baronski, Lee, McCann, Russo",NA,Marywood,3:42.88,King's College Monarch Invitational,"Mar 18, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
35,"MacMullin, Meci, Zolnak, MacDermid",NA,Juniata,3:43.78,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
36,"Bujdos, Jackson, Patterson, Rankin",NA,St. Vincent (Pa.),3:45.02,Bethany Invitational,"Mar 25, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
37,"Curran, Debauche, Hostetler, Sanders",NA,Waynesburg,3:45.58,Tomcat Invitational,"Apr 15, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
38,"Ruto Talam, Sesay, Allegri, Gaynor",NA,Drew,3:46.34,2023 TCNJ Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
39,"Bricker, Bitera, Rhinehart, Layne",NA,Misericordia,3:47.19,Misericordia Twilight 2023,"Apr 4, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
40,"Nicola, Struggs, Valente, Curtis",NA,Marymount (Va.),3:49.26,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
41,"Clements, Humin, Lopez, Mintel",NA,St. Joseph's (L.I.),3:49.79,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
42,"Fernandes, Novo, Marquez, Garcia",NA,Hunter,3:50.22,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
43,"Sumpter, Soucy, Lauterbach-Maso, Hopwood",NA,Bard,3:50.62,Cortland Upstate Alternative,"Apr 15, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
44,"Pangione, Christiano, Casale, Gilespie",NA,Mount Saint Mary,3:55.62,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
45,"Lahens, Mondesir, Ortiz, Stuart",NA,York (N.Y.),3:59.23,The Big Hurt,"Apr 1, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
46,"Miller, Henry, Taylor, Esslinger",NA,Goucher,4:10.43,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
47,"Rivera, Navor, Fong, Morales",NA,CCNY,4:27.69,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Men
1,"Zaeske, Arcese, Tang, Daterao",NA,Johns Hopkins,4:04.30,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
2,"Kneppel, Exilus, Ewing, Dwah",NA,Ramapo,4:05.68,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
3,"Rhee, Lannen, Yuan, Tummalapalli",NA,Carnegie Mellon,4:05.81,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
4,"Korn, Lapa, Morrongiello, Bohbot-Dridi",NA,Brandeis,4:07.73,Amherst College Spring Fling,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
5,"Dening, Burlette, Reed, Zacharewicz",NA,Utica,4:08.58,Jerry Gravel Classic,"Apr 15, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
6,"Fatigati, Goodrich, Painter, Davis",NA,Westminster (Pa.),4:08.65,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
7,"Colteryahn, Biddle, Vannoy, Lagerquist",NA,Grove City,4:11.73,Grove City College Mini Invita,"Apr 5, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
8,"Hill, Haack, Ekanem, Forvil",NA,Salisbury,4:11.81,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
9,"Badillo, Allen, Hackenberg, Gallagher",NA,Misericordia,4:12.26,Misericordia Twilight 2023,"Apr 4, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
10,"Ritchie, Raccaro, Donohue, Donohue",NA,Springfield,4:12.47,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
11,"Adames, Boyd, Young, Ortiz",NA,New Jersey City,4:15.55,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
12,"Wilson, Kepler, Day, Martinez",NA,Stevenson,4:15.93,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
13,"Hartner, Schneider, Carr, Trusler",NA,Washington & Jefferson,4:17.20,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
14,"Bunke, Bartholomew, Kapcsos, Garges",NA,Lebanon Valley,4:18.19,York College Twilight Meet,"Apr 5, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
15,"McLaughlin, Henderson, Wong, Novak",NA,Vassar,4:20.05,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 400 Relay,ECAC DIII Outdoor Performance List,Women
