Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
18,"Timonen, Amanda",SO-2,Hope,9.48m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
20,"Dickson, Skye",JR-3,Albion,9.34m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
21,"Casteele, Leilani",FR-1,Albion,9.01m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
22,"Santo, Ashley",SR-4,Olivet,8.23m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
23,"Wichert, Allison",FR-1,Alma,8.22m,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",NaN,Shot Put,Michigan Intercollegiate Outdoor Performance List,Women
1,"Dewan, Connor",SO-2,Albion,45.73m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
2,"Hines, Eddie",JR-3,Albion,45.07m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
3,"Dowling, Travis",SR-4,Trine,44.48m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
4,"Pearce, Byron",SR-4,Olivet,43.90m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
5,"Cross, Brandon",SR-4,Trine,43.16m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
6,"Jonker, Isaac",SO-2,Calvin,40.63m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
7,"Martinez Vasquez, Misael",SO-2,Calvin,39.67m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
8,"Hughes, Kimball",JR-3,Trine,39.58m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
9,"Dennison, Dillion",JR-3,Trine,39.55m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
10,"Darden, Mason",SR-4,Albion,38.70m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
11,"Scott, Keith",FR-1,Adrian,38.41m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
12,"Jenkins, Dawson",SO-2,Adrian,38.01m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
13,"DeRocher, Austin",JR-3,Alma,37.53m,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
14,"Chew, Noah",FR-1,Trine,37.22m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
15,"Henderson, AJ",SO-2,Trine,37.02m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
16,"Wampler, Colton",SO-2,Trine,36.76m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
17,"Lewis, Chase",FR-1,Trine,36.21m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
18,"Sinkler, David",JR-3,Olivet,35.97m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
19,"Kruse, Carter",FR-1,Hope,35.59m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
20,"Manning, Jonas",SR-4,Albion,35.16m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
21,"Kuhn, Colin",FR-1,Alma,34.64m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
22,"Likens, Joel",JR-3,Adrian,34.37m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
23,"Zableckis, Colton",FR-1,Trine,34.12m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
24,"Pinkerton, Wil",FR-1,Hope,33.93m,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
25,"Smith, Derik",SO-2,Hope,32.32m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Men
1,"Bekhet, Karen",SO-2,Calvin,39.92m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
2,"Robrahn, Greta",SO-2,Hope,38.57m,Don McGarey Invitational,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
3,"Rohrer, Ryann",FR-1,Calvin,38.20m,Wash U Invite,"Mar 31, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
4,"Anthony, Tess",SO-2,Albion,37.98m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
5,"Sanner, Abby",FR-1,Trine,37.20m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
6,"Vande Vegte, Olivia",SO-2,Calvin,37.11m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
7,"Bice, Kamryn",FR-1,Hope,36.50m,Don McGarey Invitational,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
8,"Santo, Ashley",SR-4,Olivet,36.37m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
9,"Kossick, Lindsey",SO-2,Calvin,36.06m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
10,"Bard, Chloe",SO-2,Trine,35.51m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
11,"Fulkerson, Breeyn",FR-1,Trine,34.66m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
12,"Beavers, Daniah",SO-2,Albion,33.82m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
13,"Summers, Madelyn",SR-4,Trine,32.97m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
14,"Vanhorn, Ti",SR-4,Adrian,31.45m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
15,"Carey, Bryanna",JR-3,Adrian,31.27m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
16,"Ramirez, Liathano",FR-1,Alma,30.76m,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
17,"Swank, Kassandra",FR-1,Trine,30.53m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
18,"Casteele, Leilani",FR-1,Albion,29.85m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
19,"Alexander, Berniah",SO-2,Olivet,27.60m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
20,"Dodson, Zharia",SR-4,Trine,26.56m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
21,"Booth, Ashley",JR-3,Albion,25.67m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
22,"Ediger, Aarika",SR-4,Hope,16.24m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Discus,Michigan Intercollegiate Outdoor Performance List,Women
1,"Darden, Mason",SR-4,Albion,53.07m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
2,"Jonker, Isaac",SO-2,Calvin,52.37m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
3,"Barkey, Jacob",SR-4,Trine,51.59m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
4,"Samra, Theo",SR-4,Trine,51.32m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
5,"Hines, Eddie",JR-3,Albion,48.20m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
6,"Martinez Vasquez, Misael",SO-2,Calvin,47.52m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
7,"Pearce, Byron",SR-4,Olivet,45.58m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
8,"Dennison, Dillion",JR-3,Trine,45.45m,Spartan Invite,"Mar 31, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
9,"Chew, Noah",FR-1,Trine,43.02m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
10,"Sinkler, David",JR-3,Olivet,40.81m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
11,"Henderson, AJ",SO-2,Trine,40.80m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
12,"Toldy, Matthew",SO-2,Calvin,40.36m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
13,"Likens, Joel",JR-3,Adrian,40.20m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
14,"Manning, Jonas",SR-4,Albion,40.15m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
15,"Dewan, Connor",SO-2,Albion,39.80m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
16,"Zableckis, Colton",FR-1,Trine,39.63m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
17,"Kubicki, Silas",JR-3,Hope,39.49m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
18,"Hughes, Kimball",JR-3,Trine,39.30m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
19,"Elmore, Zachary",SR-4,Hope,39.10m,Don McGarey Invitational,"Mar 24, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
20,"DeRocher, Austin",JR-3,Alma,38.65m,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
21,"Ramirez, Devyn",SR-4,Alma,37.62m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
22,"Mroz, Brendyn",FR-1,Hope,33.88m,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
23,"Jackson, Myles",FR-1,Trine,33.06m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
24,"Wenderski, Paul",FR-1,Hope,31.70m,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
25,"Dunn, Jarin",SO-2,Adrian,31.17m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Men
1,"Summers, Madelyn",SR-4,Trine,46.39m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
2,"Anthony, Tess",SO-2,Albion,45.11m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
3,"Santo, Ashley",SR-4,Olivet,41.60m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
4,"Althouse, Emma",JR-3,Hope,41.13m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
5,"Kossick, Lindsey",SO-2,Calvin,40.33m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
6,"McDonald, Marlie",SO-2,Hope,39.31m,Don McGarey Invitational,"Mar 24, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
7,"Booth, Ashley",JR-3,Albion,38.35m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
8,"Carey, Bryanna",JR-3,Adrian,38.13m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
9,"Fulkerson, Breeyn",FR-1,Trine,37.57m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
10,"Ramirez, Liathano",FR-1,Alma,37.11m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
11,"Bard, Chloe",SO-2,Trine,36.06m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
12,"Raymond, Sophia",FR-1,Hope,35.44m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
13,"Vanhorn, Ti",SR-4,Adrian,35.13m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
14,"Casteele, Leilani",FR-1,Albion,33.22m,Gibson Invitational & Multis,"Apr 13, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
15,"Dickson, Skye",JR-3,Albion,31.60m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
16,"Swank, Kassandra",FR-1,Trine,31.46m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
17,"Bekhet, Karen",SO-2,Calvin,31.23m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
18,"Ribbe, Grace",SO-2,Calvin,29.11m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
19,"Alexander, Berniah",SO-2,Olivet,26.84m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Hammer,Michigan Intercollegiate Outdoor Performance List,Women
1,"White, John",SO-2,Calvin,48.84m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
2,"Kvalevog, Weston",SR-4,Adrian,48.09m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
3,"Kyle, Aidan",SO-2,Hope,48.00m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
4,"Daniels, Alexander",SO-2,Hope,45.00m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
5,"Wampler, Colton",SO-2,Trine,44.11m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
6,"Jambekar, Colin",FR-1,Calvin,43.39m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
7,"Bengelink, Philip",SO-2,Calvin,42.57m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
8,"Spahr, Ethan",SO-2,Trine,42.48m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
9,"Pinkerton, Wil",FR-1,Hope,40.69m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
10,"Downey, John",SR-4,Olivet,40.11m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
11,"Eggen, Eirik",SR-4,Trine,39.70m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
12,"Markarian, Edward",FR-1,Alma,39.32m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
13,"Liddle, Zach",SR-4,Olivet,39.06m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
14,"Ellis, Caleb",SR-4,Adrian,39.04m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
15,"Zableckis, Colton",FR-1,Trine,38.76m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
16,"Garcia, Aaron",SO-2,Olivet,38.60m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
17,"Smith, Derik",SO-2,Hope,35.83m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
18,"Butler, Jordon",SO-2,Olivet,35.76m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
19,"Reynolds, Robert",SR-4,Olivet,34.21m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
20,"Garrett, James",SO-2,Trine,33.75m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
21,"McKibbin, Jayden",FR-1,Albion,33.65m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
22,"Kruse, Carter",FR-1,Hope,32.75m,Don McGarey Invitational,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
23,"VanDrunen, Kaleb",FR-1,Hope,32.03m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
24,"Stookey, Trace",FR-1,Trine,31.95m,Spartan Invite,"Mar 31, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
25,"Patterson, Gage",FR-1,Trine,30.45m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Men
1,"Salenbien, Audrey",JR-3,Adrian,39.99m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
2,"Ediger, Aarika",SR-4,Hope,36.40m,Don McGarey Invitational,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
3,"Vande Vegte, Olivia",SO-2,Calvin,33.33m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
4,"Timonen, Amanda",SO-2,Hope,33.31m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
5,"Martin, Christy",SO-2,Calvin,33.15m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
6,"Ricks, Malena",JR-3,Trine,32.43m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
7,"Strotman, Elisabeth",JR-3,Hope,31.97m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
8,"Tocco, Lauren",JR-3,Hope,31.15m,Don McGarey Invitational,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
9,"Berlew, Katie",SO-2,Trine,29.15m,Indiana Tech Good Friday meet,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
10,"Stevens, Allyson",JR-3,Olivet,29.13m,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
11,"Scott, Mya",SO-2,Alma,28.78m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
12,"Storey, Lizzie",FR-1,Albion,28.35m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
13,"Welker, Elena",SR-4,Albion,27.22m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
14,"Heslet, Ciara",SO-2,Adrian,25.84m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
15,"Dodson, Zharia",SR-4,Trine,25.79m,Indiana DIII Track and Field Meet,"Apr 15, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
16,"Dunlap, Jane",SO-2,Calvin,25.68m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
17,"Schuring, Peyton",SO-2,Trine,25.50m,Spartan Invite,"Mar 31, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
18,"Loew, Anna",SO-2,Albion,25.43m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
19,"Beaudoin, Cailey",JR-3,Adrian,25.30m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
20,"Eldridge, London",JR-3,Olivet,24.62m,"2023 Albion, Alma, Olivet Triangular","Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
21,"Stone, Sarah",JR-3,Albion,24.09m,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
22,"Vea, Zyana",FR-1,Adrian,23.95m,Jack Shaw Invitational,"Apr 7, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
23,"Carey, Bryanna",JR-3,Adrian,23.59m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
24,"Swank, Kassandra",FR-1,Trine,22.62m,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
25,"Ribbe, Grace",SO-2,Calvin,22.54m,Don Kleinow Memorial Invitational,"Apr 14, 2023",NaN,Javelin,Michigan Intercollegiate Outdoor Performance List,Women
1,"Downey, John",SR-4,Olivet,3829,Margaret Simmons Invite 23,"Mar 24, 2023",NaN,Decathlon,Michigan Intercollegiate Outdoor Performance List,Men
