Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
64,"James, Abigail",SO-2,Misericordia,18:43.74,Misericordia Twilight 2023,"Apr 4, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
65,"Tompkins, Avery",SO-2,Carnegie Mellon,18:44.20,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
66,"Grubb, Samantha",JR-3,Ursinus,18:44.66,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,AARTFC Outdoor Performance List,Women
1,"Suflita, Paul",SR-4,Brockport St.,30:47.73,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
2,"Griffin, Noah",JR-3,Lebanon Valley,30:55.30,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
3,"Flear, Thomas",SO-2,Widener,30:59.16,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
4,"Hall, William",SO-2,SUNY Geneseo,30:59.38,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
5,"Hasan, Aidin",SO-2,NYU,31:06.24,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
6,"Vayda, Christopher",JR-3,Springfield,31:13.06,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
7,"Rowley, Stephen",SO-2,Misericordia,31:16.17,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
8,"Santacoloma, Matt",SR-4,DeSales,31:18.35,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
9,"Vostenak, Shane",SO-2,Rowan,31:25.70,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
10,"Carolan, Patrick",SR-4,Widener,31:28.17,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
11,"Hajel, Nathan",SO-2,Moravian,31:29.66,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
12,"Cziryak, Noah",JR-3,Rowan,31:32.94,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
13,"Winters-Bona, Gabriel",JR-3,Brockport St.,31:37.23,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
14,"Millar, David",JR-3,Widener,31:37.58,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
15,"Murphy, Charlie",JR-3,Carnegie Mellon,31:41.88,Washington & Lee Carnival,"Mar 17, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
16,"Gaitanis, Nick",JR-3,Rochester,31:46.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
17,"Skutt, Michael",SO-2,St. Lawrence,31:46.92,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
18,"Concannon, Liam",JR-3,Stevens,31:53.24,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
19,"Harrell, Andrew",SR-4,Hamilton,32:10.72,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
20,"Conway, Matthew",SO-2,Rowan,32:12.86,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
21,"Hillyard, Alex",SO-2,SUNY Geneseo,32:15.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
22,"Yalamanchili, Vishal",SO-2,Rochester,32:15.86,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
23,"Berger, Jordan",JR-3,Lebanon Valley,32:23.18,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
24,"Manidis, Nick",JR-3,DeSales,32:23.85,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
25,"McClary, Dillon",SO-2,SUNY Geneseo,32:26.99,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
26,"Bowers, Nathan",SR-4,Nazareth,32:27.31,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
27,"Heraty, Jack",SO-2,SUNY Geneseo,32:27.42,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
28,"Shulman, Ryan",FR-1,Misericordia,32:29.76,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
29,"Thang, Justin",SO-2,SUNY Geneseo,32:31.45,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
30,"Reimann, Matt",JR-3,Nazareth,32:33.17,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
31,"DeRosa, John",SR-4,Springfield,32:33.61,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
32,"Kasper, Caleb",SO-2,Houghton,32:36.13,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
33,"Brockway, Michael",JR-3,Plattsburgh St.,32:36.36,Cortland Red Dragon Open,"Apr 8, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
34,"Wilson, Charlie",SO-2,SUNY Geneseo,32:37.29,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
35,"Andrews, Nick",JR-3,SUNY Geneseo,32:37.43,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
36,"Davis, RJ",SO-2,Cortland St.,32:42.71,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
37,"Gingrich, Christian",JR-3,Elizabethtown,32:43.31,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Men
1,"McCarey, Kathleen",JR-3,SUNY Geneseo,35:42.53,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
2,"Francoeur, Megan",JR-3,Oneonta,36:34.16,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
3,"Turner, Sennett",JR-3,Rochester,36:45.13,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
4,"Flower, Kerry",JR-3,Brockport St.,36:48.70,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
5,"Straub, Milana",SO-2,Marywood,37:04.99,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
6,"Fowler , Ava",JR-3,Ithaca,37:38.77,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
7,"Vogel, Katherine",SO-2,SUNY Geneseo,37:58.55,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
8,"James, Abigail",SO-2,Misericordia,38:16.50,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
9,"Watson, Olivia",JR-3,St. Lawrence,38:22.46,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
10,"Pardew, Isabelle",SR-4,Stevenson,38:32.78,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
11,"Domaracki, Rachel",SO-2,Houghton,38:37.48,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
12,"DeMichele, Lauren",JR-3,St. John Fisher,39:12.21,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
13,"Ventresca, Alexandra",SO-2,SUNY Geneseo,39:20.04,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
14,"Hanning, Lilianna",JR-3,Nazareth,39:23.94,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
15,"Szygalowicz, Veronica",SO-2,SUNY Geneseo,39:24.61,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
16,"Jones, Katherine",SO-2,Misericordia,39:26.36,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
17,"Ingellis, Elizabeth",SO-2,Sage,39:29.69,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
18,"McGee, Brigid",JR-3,St. John Fisher,39:36.93,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
19,"Flanagan, Greta",SO-2,SUNY Geneseo,39:43.55,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
20,"Marin, Hannah",SR-4,NYU,39:46.48,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
21,"Clem, Kierstin",JR-3,Stockton,39:54.66,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
22,"Witt, Laura",JR-3,St. John Fisher,40:11.91,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
23,"Prince, Kristen",FR-1,St. Vincent (Pa.),40:19.36,Bethany Invitational,"Mar 25, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
24,"Garrity, Meredith",JR-3,Ithaca,40:21.03,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
25,"Kennedy, Guinevere",FR-1,Stockton,40:28.08,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,"10,000 Meters",AARTFC Outdoor Performance List,Women
1,"Mathews, Laura",JR-3,Stevens,14.03,Larry Ellis Invitational 2023,"Apr 14, 2023",1.0,100 Hurdles,AARTFC Outdoor Performance List,Women
1,"Sawyer, Natalia",FR-1,Buffalo State,14.03,Bison Outdoor Classic,"Apr 14, 2023",-1.1,100 Hurdles,AARTFC Outdoor Performance List,Women
3,"Yoder, Chloe",JR-3,Susquehanna,14.05,2023 Susquehanna Easter Invite,"Apr 8, 2023",3.6,100 Hurdles,AARTFC Outdoor Performance List,Women
4,"Bruce, Logan",SR-4,Ithaca,14.14,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.0,100 Hurdles,AARTFC Outdoor Performance List,Women
5,"Purritano, Victoria",SR-4,TCNJ,14.36,Larry Ellis Invitational 2023,"Apr 14, 2023",0.9,100 Hurdles,AARTFC Outdoor Performance List,Women
6,"Barre, Elizabeth",SR-4,Carnegie Mellon,14.44,Dave Labor Invitational,"Mar 31, 2023",8.8,100 Hurdles,AARTFC Outdoor Performance List,Women
7,"Franz, Ciarra",SO-2,St. John Fisher,14.49,Geneseo Early Season Invitational,"Apr 2, 2023",4.7,100 Hurdles,AARTFC Outdoor Performance List,Women
8,"Bruncaj, Eliza",SO-2,TCNJ,14.53,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,100 Hurdles,AARTFC Outdoor Performance List,Women
9,"Shepardson, Gwen",SR-4,SUNY Geneseo,14.59,Brockport Multi & Invitational,"Apr 14, 2023",2.1,100 Hurdles,AARTFC Outdoor Performance List,Women
9,"Pena, Julia",JR-3,York (Pa.),14.59,2023 Danny Curran Invitational,"Mar 30, 2023",0.1,100 Hurdles,AARTFC Outdoor Performance List,Women
11,"Alderfer, Hannah",SO-2,Susquehanna,14.91,2023 Susquehanna Easter Invite,"Apr 8, 2023",3.6,100 Hurdles,AARTFC Outdoor Performance List,Women
12,"Heffernan, Ashley",JR-3,Rochester,14.96,Brockport Multi & Invitational,"Apr 14, 2023",2.2,100 Hurdles,AARTFC Outdoor Performance List,Women
13,"Notarianni, Nicole",SR-4,Rowan,15.10,Washington & Lee Carnival,"Mar 17, 2023",3.5,100 Hurdles,AARTFC Outdoor Performance List,Women
14,"Dennis, Jahmilia",FR-1,Vassar,15.12,Vassar April Invitational 2023,"Apr 7, 2023",0.7,100 Hurdles,AARTFC Outdoor Performance List,Women
15,"Nnate, Ejim",JR-3,Oneonta,15.24,Bison Outdoor Classic,"Apr 14, 2023",-1.1,100 Hurdles,AARTFC Outdoor Performance List,Women
16,"Kadiri, Victoria",SO-2,Johns Hopkins,15.28,Bison Outdoor Classic,"Apr 14, 2023",-2.2,100 Hurdles,AARTFC Outdoor Performance List,Women
17,"Vezzosi, Emma",SR-4,Grove City,15.34,Bison Outdoor Classic,"Apr 14, 2023",-0.4,100 Hurdles,AARTFC Outdoor Performance List,Women
18,"Surowick, Allyson",SO-2,SUNY Geneseo,15.37,Geneseo Early Season Invitational,"Apr 2, 2023",1.4,100 Hurdles,AARTFC Outdoor Performance List,Women
19,"Naldrett, Kelsie",FR,York (Pa.),15.53,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.5,100 Hurdles,AARTFC Outdoor Performance List,Women
20,"Regnante, Allison",SO-2,RIT,15.56,Bison Outdoor Classic,"Apr 14, 2023",-0.6,100 Hurdles,AARTFC Outdoor Performance List,Women
21,"Barber, Janyll",SR-4,Plattsburgh St.,15.58,Saints Ice Broken Open,"Apr 1, 2023",4.6,100 Hurdles,AARTFC Outdoor Performance List,Women
22,"Davis, Breannda",JR-3,Westminster (Pa.),15.59,Grove City College Mini Invita,"Apr 5, 2023",-0.7,100 Hurdles,AARTFC Outdoor Performance List,Women
1,"Morse, Brett",SR-4,Cortland St.,14.57,Bison Outdoor Classic,"Apr 14, 2023",-0.8,110 Hurdles,AARTFC Outdoor Performance List,Men
2,"Masser, Joey",JR-3,Susquehanna,14.60,2023 Susquehanna Easter Invite,"Apr 8, 2023",2.3,110 Hurdles,AARTFC Outdoor Performance List,Men
2,"Nkrumah, Kwaku",FR-1,Rowan,14.60,Larry Ellis Invitational 2023,"Apr 14, 2023",-0.1,110 Hurdles,AARTFC Outdoor Performance List,Men
4,"Young, Marquise",JR-3,Rowan,14.67,Larry Ellis Invitational 2023,"Apr 14, 2023",-0.5,110 Hurdles,AARTFC Outdoor Performance List,Men
5,"Agyemang, Jason",FR-1,Rowan,14.73,2023 Danny Curran Invitational,"Mar 30, 2023",-1.4,110 Hurdles,AARTFC Outdoor Performance List,Men
6,"Jones, Aaron",SR-4,Cortland St.,14.94,Bison Outdoor Classic,"Apr 14, 2023",0.6,110 Hurdles,AARTFC Outdoor Performance List,Men
7,"Oczkowski, Nate",SR-4,Ithaca,14.97,Bison Outdoor Classic,"Apr 14, 2023",0.6,110 Hurdles,AARTFC Outdoor Performance List,Men
8,"Patton, Jacob",SR-4,Westminster (Pa.),14.98,Grove City College Mini Invita,"Apr 5, 2023",0.9,110 Hurdles,AARTFC Outdoor Performance List,Men
9,"Geier, Erik",SO-2,St. Lawrence,15.05,Saints Ice Broken Open,"Apr 1, 2023",4.3,110 Hurdles,AARTFC Outdoor Performance List,Men
9,"Burns, Blake",SO-2,PSU-Behrend,15.05,2023 Mount Union John Homon Open,"Apr 6, 2023",1.8,110 Hurdles,AARTFC Outdoor Performance List,Men
11,"Brodnik, Peter",SR-4,Rochester,15.09,RIT Invitational,"Apr 8, 2023",0.9,110 Hurdles,AARTFC Outdoor Performance List,Men
12,"Engler, Jason",SR-4,TCNJ,15.11,2023 Messiah Multi/Invitational,"Apr 13, 2023",+0.0,110 Hurdles,AARTFC Outdoor Performance List,Men
12,"Chatmon, Keith",JR-3,York (Pa.),15.11,Bison Outdoor Classic,"Apr 14, 2023",0.5,110 Hurdles,AARTFC Outdoor Performance List,Men
14,"Rich, Thomas",JR-3,Carnegie Mellon,15.12,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",0.8,110 Hurdles,AARTFC Outdoor Performance List,Men
15,"Smink, Carter",FR-1,Susquehanna,15.14,WCU Bill Butler Invitational,"Apr 15, 2023",-1.3,110 Hurdles,AARTFC Outdoor Performance List,Men
16,"Maloney, Daniel",JR-3,Ursinus,15.18,Larry Ellis Invitational 2023,"Apr 14, 2023",-1.2,110 Hurdles,AARTFC Outdoor Performance List,Men
17,"Murtha, Daniel",SO-2,Lebanon Valley,15.23,40th Millersville Metrics,"Mar 31, 2023",5.0,110 Hurdles,AARTFC Outdoor Performance List,Men
18,"Style, Brendan",SO-2,SUNY Geneseo,15.24,Brockport Multi & Invitational,"Apr 14, 2023",0.6,110 Hurdles,AARTFC Outdoor Performance List,Men
18,"Cataloni, David",SR-4,Springfield,15.24,Springfield College Classic,"Apr 8, 2023",0.2,110 Hurdles,AARTFC Outdoor Performance List,Men
20,"Lum, Gavin",FR-1,Stockton,15.25,Larry Ellis Invitational 2023,"Apr 14, 2023",-1.2,110 Hurdles,AARTFC Outdoor Performance List,Men
21,"Bois, Jason",FR-1,Union (N.Y.),15.34,RPI Under the Lights Invite 2023,"Apr 14, 2023",0.5,110 Hurdles,AARTFC Outdoor Performance List,Men
22,"Bulger, Ben",SO-2,Susquehanna,15.35,2023 Susquehanna Easter Invite,"Apr 8, 2023",2.3,110 Hurdles,AARTFC Outdoor Performance List,Men
23,"Miller, Ezra",SO-2,Susquehanna,15.37,WCU Bill Butler Invitational,"Apr 15, 2023",-1.3,110 Hurdles,AARTFC Outdoor Performance List,Men
24,"Jacobs, Bryan",SO-2,SUNY Geneseo,15.40,RIT Invitational,"Apr 8, 2023",0.9,110 Hurdles,AARTFC Outdoor Performance List,Men
25,"Lawrence, Michael",FR-1,Rowan,15.42,Oscar Moore Invitational 2023,"Apr 8, 2023",0.5,110 Hurdles,AARTFC Outdoor Performance List,Men
26,"Serp, Ryan",SR-4,Cortland St.,15.48,2023 Susquehanna Easter Invite,"Apr 8, 2023",2.3,110 Hurdles,AARTFC Outdoor Performance List,Men
26,"Gloskey, Jackson",FR-1,RIT,15.48,Geneseo Early Season Invitational,"Apr 2, 2023",2.9,110 Hurdles,AARTFC Outdoor Performance List,Men
28,"Lund, Aaron",FR-1,Nazareth,15.49,Geneseo Early Season Invitational,"Apr 2, 2023",4.0,110 Hurdles,AARTFC Outdoor Performance List,Men
29,"Bhambhwani, Anand",SO-2,PSU-Behrend,15.60,2023 Mount Union John Homon Open,"Apr 6, 2023",2.1,110 Hurdles,AARTFC Outdoor Performance List,Men
30,"Kamenski, Anthony",JR-3,Westminster (Pa.),15.61,Grove City College Mini Invita,"Apr 5, 2023",0.9,110 Hurdles,AARTFC Outdoor Performance List,Men
31,"Masser, Mathew",JR-3,Susquehanna,15.65,2023 Danny Curran Invitational,"Mar 30, 2023",-0.4,110 Hurdles,AARTFC Outdoor Performance List,Men
31,"McCauslin, Connor",SR-4,Nazareth,15.65,Geneseo Early Season Invitational,"Apr 2, 2023",1.6,110 Hurdles,AARTFC Outdoor Performance List,Men
31,"Stocken, Joseph",SR-4,Farmingdale St.,15.65,The Big Hurt,"Apr 1, 2023",1.1,110 Hurdles,AARTFC Outdoor Performance List,Men
34,"Buhr, Owen",FR,Lebanon Valley,15.76,2023 Messiah Multi/Invitational,"Apr 13, 2023",0.9,110 Hurdles,AARTFC Outdoor Performance List,Men
35,"Nowlin, Micah",SO-2,Carnegie Mellon,15.80,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",0.8,110 Hurdles,AARTFC Outdoor Performance List,Men
1,"Jensen, Lance",SO-2,SUNY Geneseo,52.75,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
2,"McGovern, Andrew",JR-3,Carnegie Mellon,52.83,Westminster Invitational 2023,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
3,"Patton, Jacob",SR-4,Westminster (Pa.),53.04,Grove City College Mini Invita,"Apr 5, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
4,"Oczkowski, Nate",SR-4,Ithaca,53.23,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
5,"Lundy, Gabe",SR-4,Rochester,53.26,Duke Invitational,"Apr 6, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
6,"Garske, Austin",JR-3,Cortland St.,53.86,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
7,"Goldszer, John",JR-3,SUNY Geneseo,54.22,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
8,"Devito, Joe",SO-2,Rowan,54.29,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
9,"Kamenski, Anthony",JR-3,Westminster (Pa.),54.55,Tomcat Invitational,"Apr 15, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
10,"Hoare, Stephen",JR-3,SUNY Geneseo,54.79,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
11,"Bulger, Ben",SO-2,Susquehanna,55.01,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
12,"Stocken, Joseph",SR-4,Farmingdale St.,55.36,The Big Hurt,"Apr 1, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
13,"Rivera Sharp, Noah",SO-2,Rowan,55.60,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
14,"Harrington, Aidan",JR-3,Oswego State,55.69,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
15,"Dubac, Max",SR-4,Ramapo,55.94,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
16,"Stein, Max",SO-2,RIT,56.03,RIT Invitational,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
17,"Style, Brendan",SO-2,SUNY Geneseo,56.04,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
18,"Coleman, Adam",SO-2,Delaware Valley,56.08,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
19,"Condon, Morgan",SR-4,SUNY Delhi,56.19,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
20,"Herr, Derek",JR-3,York (Pa.),56.58,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
21,"Masser, Mathew",JR-3,Susquehanna,56.62,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
22,"Root, Brandon",SO-2,Cortland St.,56.75,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
23,"Moyer, John",SR-4,Rochester,56.88,RIT Invitational,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Men
1,"Sawyer, Natalia",FR-1,Buffalo State,58.61,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
2,"Bruncaj, Eliza",SO-2,TCNJ,1:01.74,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
3,"Barber, Janyll",SR-4,Plattsburgh St.,1:02.07,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
4,"Shepardson, Gwen",SR-4,SUNY Geneseo,1:02.47,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
5,"Becker, Samantha",SR-4,Cortland St.,1:04.09,Cortland Red Dragon Open,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
6,"Lodge, Molly",SO-2,Rowan,1:04.13,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
7,"Purritano, Victoria",SR-4,TCNJ,1:04.50,2023 TCNJ Invitational,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
8,"Bell, Megan",SO-2,Rochester,1:04.61,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
9,"Badillo, Sonialys",SR-4,Misericordia,1:04.75,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
10,"Liriano, Elizabeth",SR-4,Cortland St.,1:04.88,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
11,"Eckl, Janelle",SO-2,SUNY Geneseo,1:05.78,RIT Invitational,"Apr 8, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
12,"Pecora, Luca",SO-2,Ithaca,1:05.80,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
13,"Petrolia, Emma",FR-1,Stockton,1:05.91,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
14,"Crisci, Samantha",FR-1,RIT,1:06.28,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
15,"Lenihan, Claire",SR-4,SUNY Geneseo,1:06.31,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
16,"McClenahan, Mahon",SR-4,Rowan,1:06.69,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
17,"Yoder, Chloe",JR-3,Susquehanna,1:06.76,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
18,"Conklin, Deziree",SO-2,Marymount (Va.),1:07.03,Bison Outdoor Classic,"Apr 14, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
19,"Arcese, Lorna",FR-1,Johns Hopkins,1:07.38,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,400 Hurdles,AARTFC Outdoor Performance List,Women
